"url","name"
"pla196811968294/","PETROLEUM (SUBMERGED LANDS) ACT 1968 (NO. 1, 1968)"
"nswgma196821968429/","NEW SOUTH WALES GRANT (FLOOD MITIGATION) ACT 1968 (NO. 2, 1968)"
"itaa196831968379/","INCOME TAX (INTERNATIONAL AGREEMENTS) ACT 1968 (NO. 3, 1968)"
"itaa196841968267/","INCOME TAX ASSESSMENT ACT 1968 (NO. 4, 1968)"
"nta196851968443/","NORTHERN TERRITORY (ADMINISTRATION) ACT 1968 (NO. 5, 1968)"
"orda196861968287/","OFFICERS' RIGHTS DECLARATION ACT 1968 (NO. 6, 1968)"
"saira196871968306/","SCIENCE AND INDUSTRY RESEARCH ACT 1968 (NO. 7, 1968)"
"nmotfba196881968362/","NATIVE MEMBERS OF THE FORCES BENEFITS ACT 1968 (NO. 8, 1968)"
"ropa196891968415/","REMOVAL OF PRISONERS (TERRITORIES) ACT 1968 (NO. 9, 1968)"
"da1968101968238/","DEFENCE (RE-ESTABLISHMENT) ACT 1968 (NO. 10, 1968)"
"ntra1968111968456/","NORTHERN TERRITORY REPRESENTATION ACT 1968 (NO. 11, 1968)"
"sgla1968121968373/","STATES GRANTS (SCIENCE LABORATORIES) ACT 1968 (NO. 12, 1968)"
"uaa1968131968366/","UNIVERSITIES (FINANCIAL ASSISTANCE) ACT 1968 (NO. 13, 1968)"
"ca1968141968151/","CUSTOMS ACT 1968 (NO. 14, 1968)"
"ea1968151968107/","EXCISE ACT 1968 (NO. 15, 1968)"
"da1968161968180/","DISTILLATION ACT 1968 (NO. 16, 1968)"
"cfea1968171968211/","CANNED FRUIT EXCISE ACT 1968 (NO. 17, 1968)"
"cea1968181968134/","COAL EXCISE ACT 1968 (NO. 18, 1968)"
"bea1968191968133/","BEER EXCISE ACT 1968 (NO. 19, 1968)"
"aa3196768201968230/","APPROPRIATION ACT (NO. 3) 1967-68 (NO. 20, 1968)"
"aa4196768211968230/","APPROPRIATION ACT (NO. 4) 1967-68 (NO. 21, 1968)"
"sa1196869221968178/","SUPPLY ACT (NO. 1) 1968-69 (NO. 22, 1968)"
"sa2196869231968178/","SUPPLY ACT (NO. 2) 1968-69 (NO. 23, 1968)"
"nda1968241968128/","NAVAL DEFENCE ACT 1968 (NO. 24, 1968)"
"panga1968251968204/","PAPUA AND NEW GUINEA ACT 1968 (NO. 25, 1968)"
"cefa1968261968384/","COMMONWEALTH EMPLOYEES' FURLOUGH ACT 1968 (NO. 26, 1968)"
"cra1968271968278/","COMMONWEALTH RAILWAYS ACT 1968 (NO. 27, 1968)"
"lsa1968281968222/","LOANS SECURITIES ACT 1968 (NO. 28, 1968)"
"sgaa1968291968385/","STATES GRANTS (DROUGHT ASSISTANCE) ACT 1968 (NO. 29, 1968)"
"sgra1968301968434/","STATES GRANTS (DROUGHT REIMBURSEMENT) ACT 1968 (NO. 30, 1968)"
"ota1968311968337/","OVERSEAS TELECOMMUNICATIONS ACT 1968 (NO. 31, 1968)"
"pata1968321968213/","POST AND TELEGRAPH ACT 1968 (NO. 32, 1968)"
"pata21968331968240/","POST AND TELEGRAPH ACT (NO. 2) 1968 (NO. 33, 1968)"
"vgmsa1968341968450/","VICTORIA GRANT (RIVER MURRAY SALINITY) ACT 1968 (NO. 34, 1968)"
"qgda1968351968291/","QUEENSLAND GRANT (MARABOON DAM) ACT 1968 (NO. 35, 1968)"
"pcoaa1968361968397/","PRIVY COUNCIL (LIMITATION OF APPEALS) ACT 1968 (NO. 36, 1968)"
"cfema1968371968351/","CANNED FRUITS EXPORT MARKETING ACT 1968 (NO. 37, 1968)"
"caaa1968381968292/","CONCILIATION AND ARBITRATION ACT 1968 (NO. 38, 1968)"
"ct1968391968184/","CUSTOMS TARIFF 1968 (NO. 39, 1968)"
"la196840196886/","LOAN ACT 1968 (NO. 40, 1968)"
"raa1968411968311/","RAILWAY AGREEMENT (QUEENSLAND) ACT 1968 (NO. 41, 1968)"
"tapda1968421968521/","TASMANIA AGREEMENT (HYDRO-ELECTRIC POWER DEVELOPMENT) ACT 1968 (NO. 42, 1968)"
"raswa1968431968381/","RAILWAY AGREEMENT (NEW SOUTH WALES) ACT 1968 (NO. 43, 1968)"
"sgcra1968441968320/","STATES GRANTS (BEEF CATTLE ROADS) ACT 1968 (NO. 44, 1968)"
"idaca1968451968648/","INTERNATIONAL DEVELOPMENT ASSOCIATION (ADDITIONAL CONTRIBUTION) ACT 1968 (NO. 45, 1968)"
"lea1968461968276/","LOAN (AIRLINES EQUIPMENT) ACT 1968 (NO. 46, 1968)"
"nta21968471968470/","NORTHERN TERRITORY (ADMINISTRATION) ACT (NO. 2) 1968 (NO. 47, 1968)"
"sgwa1968481968344/","STATES GRANTS (DESERTED WIVES) ACT 1968 (NO. 48, 1968)"
"sa1968491968222/","SUPERANNUATION ACT 1968 (NO. 49, 1968)"
"waaria1968501968528/","WESTERN AUSTRALIA AGREEMENT (ORD RIVER IRRIGATION) ACT 1968 (NO. 50, 1968)"
"nsa1968511968200/","NATIONAL SERVICE ACT 1968 (NO. 51, 1968)"
"saira21968521968333/","SCIENCE AND INDUSTRY RESEARCH ACT (NO. 2) 1968 (NO. 52, 1968)"
"sgta1968531968349/","STATES GRANTS (TECHNICAL TRAINING) ACT 1968 (NO. 53, 1968)"
"usncsea1968541968643/","UNITED STATES NAVAL COMMUNICATION STATION (CIVILIAN EMPLOYEES) ACT 1968 (NO. 54, 1968)"
"dfrba1968551968332/","DEFENCE FORCES RETIREMENT BENEFITS ACT 1968 (NO. 55, 1968)"
"dfrba21968561968359/","DEFENCE FORCES RETIREMENT BENEFITS ACT (NO. 2) 1968 (NO. 56, 1968)"
"sa21968571968249/","SUPERANNUATION ACT (NO. 2) 1968 (NO. 57, 1968)"
"cefa21968581968411/","COMMONWEALTH EMPLOYEES' FURLOUGH ACT (NO. 2) 1968 (NO. 58, 1968)"
"psa1968591968179/","PUBLIC SERVICE ACT 1968 (NO. 59, 1968)"
"itaa21968601968294/","INCOME TAX ASSESSMENT ACT (NO. 2) 1968 (NO. 60, 1968)"
"ptaa1968611968306/","PAY-ROLL TAX ASSESSMENT ACT 1968 (NO. 61, 1968)"
"na1968621968150/","NAVIGATION ACT 1968 (NO. 62, 1968)"
"ca1968631968160/","COPYRIGHT ACT 1968 (NO. 63, 1968)"
"da1968641968118/","DESIGNS ACT 1968 (NO. 64, 1968)"
"ssa1968651968193/","SOCIAL SERVICES ACT 1968 (NO. 65, 1968)"
"ra1968661968182/","REPATRIATION ACT 1968 (NO. 66, 1968)"
"swpaaa1968671968370/","SEAMEN'S WAR PENSIONS AND ALLOWANCES ACT 1968 (NO. 67, 1968)"
"patra1968681968271/","POST AND TELEGRAPH RATES ACT 1968 (NO. 68, 1968)"
"bata1968691968285/","BROADCASTING AND TELEVISION ACT 1968 (NO. 69, 1968)"
"itaa31968701968294/","INCOME TAX ASSESSMENT ACT (NO. 3) 1968 (NO. 70, 1968)"
"panglba1968711968405/","PAPUA AND NEW GUINEA LOAN (INTERNATIONAL BANK) ACT 1968 (NO. 71, 1968)"
"ita1968721968143/","INCOME TAX ACT 1968 (NO. 72, 1968)"
"itata1968731968421/","INCOME TAX (PARTNERSHIPS AND TRUSTS) ACT 1968 (NO. 73, 1968)"
"et1968741968140/","EXCISE TARIFF 1968 (NO. 74, 1968)"
"et21968751968167/","EXCISE TARIFF (NO. 2) 1968 (NO. 75, 1968)"
