"url","name"
"sgmilsla195011950566/","STATES GRANTS (COAL MINING INDUSTRY LONG SERVICE LEAVE) ACT 1950 (NO. 1, 1950)"
"aa219495021950230/","APPROPRIATION ACT (NO 2) 1949-50 (NO. 2, 1950)"
"aasa2194931950419/","APPROPRIATION (WORKS AND SERVICES) ACT (NO 2) 1949 (NO. 3, 1950)"
"sa119505141950178/","SUPPLY ACT (NO 1) 1950-51 (NO. 4, 1950)"
"sasa119505151950367/","SUPPLY (WORKS AND SERVICES) ACT (NO 1) 1950-51 (NO. 5, 1950)"
"ssca195061950330/","SOCIAL SERVICES CONSOLIDATION ACT 1950 (NO. 6, 1950)"
"wca1195071950340/","WOOL (CONTRIBUTORY CHARGE) ACT (NO 1) 1950 (NO. 7, 1950)"
"wca2195081950340/","WOOL (CONTRIBUTORY CHARGE) ACT (NO 2) 1950 (NO. 8, 1950)"
"wcaa195091950437/","WOOL (CONTRIBUTORY CHARGE) ASSESSMENT ACT 1950 (NO. 9, 1950)"
"wra1950101950228/","WOOL REALIZATION ACT 1950 (NO. 10, 1950)"
"wpfa1950111950299/","WOOL (RESERVE PRICES) FUND ACT 1950 (NO. 11, 1950)"
"naca1950121950396/","NATIONALITY AND CITIZENSHIP (BURMESE) ACT 1950 (NO. 12, 1950)"
"tba1950131950137/","TARIFF BOARD ACT 1950 (NO. 13, 1950)"
"saa194849141950375/","SUPPLEMENTARY APPROPRIATION ACT 1948-49 (NO. 14, 1950)"
"saasa191849151950564/","SUPPLEMENTARY APPROPRIATION (WORKS AND SERVICES) ACT 1918-49 (NO. 15, 1950)"
"cpda1950161950387/","COMMUNIST PARTY DISSOLUTION ACT 1950 (NO. 16, 1950)"
"wpaa1950171950345/","WAR PENSIONS APPROPRIATION ACT 1950 (NO. 17, 1950)"
"sa2195051181950178/","SUPPLY ACT (NO 2) 1950-51 (NO. 18, 1950)"
"sasa2195051191950367/","SUPPLY (WORKS AND SERVICES) ACT (NO 2) 1950-51 (NO. 19, 1950)"
"caaa1950201950292/","CONCILIATION AND ARBITRATION ACT 1950 (NO. 20, 1950)"
"la1950211950172/","LOAN (HOUSING) ACT 1950 (NO. 21, 1950)"
"ct1950221950184/","CUSTOMS TARIFF 1950 (NO. 22, 1950)"
