"url","name"
"lafa2013180/","LOW AROMATIC FUEL ACT 2013 (NO. 1, 2013)"
"psaa2013232/","PUBLIC SERVICE AMENDMENT ACT 2013 (NO. 2, 2013)"
"waftesaa2013557/","WATER AMENDMENT (WATER FOR THE ENVIRONMENT SPECIAL ACCOUNT) ACT 2013 (NO. 3, 2013)"
"psaa2013315/","PARLIAMENTARY SERVICE AMENDMENT ACT 2013 (NO. 4, 2013)"
"ssaolasba2013692/","SOCIAL SECURITY AND OTHER LEGISLATION AMENDMENT (INCOME SUPPORT BONUS) ACT 2013 (NO. 5, 2013)"
"clascapta2013781/","CRIMES LEGISLATION AMENDMENT (SLAVERY, SLAVERY-LIKE CONDITIONS AND PEOPLE TRAFFICKING) ACT 2013 (NO. 6, 2013)"
"catlaa2013578/","COURTS AND TRIBUNALS LEGISLATION AMENDMENT (ADMINISTRATION) ACT 2013 (NO. 7, 2013)"
"fflaa12013401/","FINANCIAL FRAMEWORK LEGISLATION AMENDMENT ACT (NO. 1) 2013 (NO. 8, 2013)"
"mscvnlaa2013574/","MARINE SAFETY (DOMESTIC COMMERCIAL VESSEL) NATIONAL LAW AMENDMENT ACT 2013 (NO. 9, 2013)"
"maoesa2013492/","MIGRATION AMENDMENT (REFORM OF EMPLOYER SANCTIONS) ACT 2013 (NO. 10, 2013)"
"opaggsama2013700/","OFFSHORE PETROLEUM AND GREENHOUSE GAS STORAGE AMENDMENT (COMPLIANCE MEASURES) ACT 2013 (NO. 11, 2013)"
"pocoola2013397/","PROTECTION OF CULTURAL OBJECTS ON LOAN ACT 2013 (NO. 12, 2013)"
"fccoaaa2013565/","FEDERAL CIRCUIT COURT OF AUSTRALIA (CONSEQUENTIAL AMENDMENTS) ACT 2013 (NO. 13, 2013)"
"itaaa2013379/","INTERNATIONAL TAX AGREEMENTS AMENDMENT ACT 2013 (NO. 14, 2013)"
"mpa2013191/","MARITIME POWERS ACT 2013 (NO. 15, 2013)"
"mpaa2013431/","MARITIME POWERS (CONSEQUENTIAL AMENDMENTS) ACT 2013 (NO. 16, 2013)"
"afaflaa12013587/","AGRICULTURE, FISHERIES AND FORESTRY LEGISLATION AMENDMENT ACT (NO. 1) 2013 (NO. 17, 2013)"
"aatsipra2013558/","ABORIGINAL AND TORRES STRAIT ISLANDER PEOPLES RECOGNITION ACT 2013 (NO. 18, 2013)"
"earaepa2013590/","ELECTORAL AND REFERENDUM AMENDMENT (IMPROVING ELECTORAL PROCEDURE) ACT 2013 (NO. 19, 2013)"
"ndisa2013341/","NATIONAL DISABILITY INSURANCE SCHEME ACT 2013 (NO. 20, 2013)"
"aa320122013203/","APPROPRIATION ACT (NO. 3) 2012-2013 (NO. 21, 2013)"
"aa420122013203/","APPROPRIATION ACT (NO. 4) 2012-2013 (NO. 22, 2013)"
"hesasaoma2013739/","HIGHER EDUCATION SUPPORT AMENDMENT (FURTHER STREAMLINING AND OTHER MEASURES) ACT 2013 (NO. 23, 2013)"
"rcaa2013304/","ROYAL COMMISSIONS AMENDMENT ACT 2013 (NO. 24, 2013)"
"tlfaa2013296/","TELEVISION LICENCE FEES AMENDMENT ACT 2013 (NO. 25, 2013)"
"earaeaa2013646/","ELECTORAL AND REFERENDUM AMENDMENT (IMPROVING ELECTORAL ADMINISTRATION) ACT 2013 (NO. 26, 2013)"
"flaa12013329/","FISHERIES LEGISLATION AMENDMENT ACT (NO. 1) 2013 (NO. 27, 2013)"
"actaa2013562/","AUSTRALIAN CAPITAL TERRITORY (SELF-GOVERNMENT) AMENDMENT ACT 2013 (NO. 28, 2013)"
"blaraoma2013660/","BROADCASTING LEGISLATION AMENDMENT (CONVERGENCE REVIEW AND OTHER MEASURES) ACT 2013 (NO. 29, 2013)"
"efaicaa2013527/","EXPORT FINANCE AND INSURANCE CORPORATION AMENDMENT (FINANCE) ACT 2013 (NO. 30, 2013)"
"coknppara2013558/","COMPLETION OF KAKADU NATIONAL PARK (KOONGARRA PROJECT AREA REPEAL) ACT 2013 (NO. 31, 2013)"
"caca2013440/","CUSTOMS AMENDMENT (ANTI-DUMPING COMMISSION) ACT 2013 (NO. 32, 2013)"
"cama2013432/","CUSTOMS AMENDMENT (MISCELLANEOUS MEASURES) ACT 2013 (NO. 33, 2013)"
"rpaa2013433/","REFERENDUM (MACHINERY PROVISIONS) AMENDMENT ACT 2013 (NO. 34, 2013)"
"mamaaoma2013683/","MIGRATION AMENDMENT (UNAUTHORISED MARITIME ARRIVALS AND OTHER MEASURES) ACT 2013 (NO. 35, 2013)"
"opaggsamn2a2013727/","OFFSHORE PETROLEUM AND GREENHOUSE GAS STORAGE AMENDMENT (COMPLIANCE MEASURES NO. 2) ACT 2013 (NO. 36, 2013)"
"dafa2013278/","DISABILITYCARE AUSTRALIA FUND ACT 2013 (NO. 37, 2013)"
"ftdtlaaa2013843/","FAMILY TRUST DISTRIBUTION TAX (PRIMARY LIABILITY) AMENDMENT (DISABILITYCARE AUSTRALIA) ACT 2013 (NO. 38, 2013)"
