"url","name"
"faataa2010435/","FOREIGN ACQUISITIONS AND TAKEOVERS AMENDMENT ACT 2010 (NO. 1, 2010)"
"taaaa2010490/","TELECOMMUNICATIONS (INTERCEPTION AND ACCESS) AMENDMENT ACT 2010 (NO. 2, 2010)"
"claaoca2010515/","CRIMES LEGISLATION AMENDMENT (SERIOUS AND ORGANISED CRIME) ACT 2010 (NO. 3, 2010)"
"claaoca22010542/","CRIMES LEGISLATION AMENDMENT (SERIOUS AND ORGANISED CRIME) ACT (NO. 2) 2010 (NO. 4, 2010)"
"sracaa2010448/","SAFETY, REHABILITATION AND COMPENSATION AMENDMENT ACT 2010 (NO. 5, 2010)"
"hesaa2010351/","HIGHER EDUCATION SUPPORT AMENDMENT ACT 2010 (NO. 6, 2010)"
"hiazotda2010586/","HEALTH INSURANCE AMENDMENT (NEW ZEALAND OVERSEAS TRAINED DOCTORS) ACT 2010 (NO. 7, 2010)"
"slra2010256/","STATUTE LAW REVISION ACT 2010 (NO. 8, 2010)"
"nccpaa2010457/","NATIONAL CONSUMER CREDIT PROTECTION AMENDMENT ACT 2010 (NO. 9, 2010)"
"esfosaopaoma2010992/","EDUCATION SERVICES FOR OVERSEAS STUDENTS AMENDMENT (RE-REGISTRATION OF PROVIDERS AND OTHER MEASURES) ACT 2010 (NO. 10, 2010)"
"aaoa2010404/","AUSTRALIAN ASTRONOMICAL OBSERVATORY ACT 2010 (NO. 11, 2010)"
"aaopa2010690/","AUSTRALIAN ASTRONOMICAL OBSERVATORY (TRANSITIONAL PROVISIONS) ACT 2010 (NO. 12, 2010)"
"itaaa12010406/","INTERNATIONAL TAX AGREEMENTS AMENDMENT ACT (NO. 1) 2010 (NO. 13, 2010)"
"atsa2009mn2a2010548/","AVIATION TRANSPORT SECURITY AMENDMENT (2009 MEASURES NO. 2) ACT 2010 (NO. 14, 2010)"
"nhsaca2010477/","NATIONAL HEALTH SECURITY AMENDMENT (BACKGROUND CHECKING) ACT 2010 (NO. 15, 2010)"
"tlacaga2010520/","TAX LAWS AMENDMENT (POLITICAL CONTRIBUTIONS AND GIFTS) ACT 2010 (NO. 16, 2010)"
"ssaolasfsa2010776/","SOCIAL SECURITY AND OTHER LEGISLATION AMENDMENT (INCOME SUPPORT FOR STUDENTS) ACT 2010 (NO. 17, 2010)"
"acfrea2010366/","AUSTRALIAN CENTRE FOR RENEWABLE ENERGY ACT 2010 (NO. 18, 2010)"
"tla2009mn6a2010314/","TAX LAWS AMENDMENT (2009 MEASURES NO. 6) ACT 2010 (NO. 19, 2010)"
"tla2009gama2010482/","TAX LAWS AMENDMENT (2009 GST ADMINISTRATION MEASURES) ACT 2010 (NO. 20, 2010)"
"tla2010gamn1a2010509/","TAX LAWS AMENDMENT (2010 GST ADMINISTRATION MEASURES NO. 1) ACT 2010 (NO. 21, 2010)"
"hiaiaa2010497/","HEALTH INSURANCE AMENDMENT (DIAGNOSTIC IMAGING ACCREDITATION) ACT 2010 (NO. 22, 2010)"
"atpaa2010527/","ANTARCTIC TREATY (ENVIRONMENT PROTECTION) AMENDMENT ACT 2010 (NO. 23, 2010)"
"aa320092010203/","APPROPRIATION ACT (NO. 3) 2009-2010 (NO. 24, 2010)"
"aa420092010203/","APPROPRIATION ACT (NO. 4) 2009-2010 (NO. 25, 2010)"
"camsa2010530/","CORPORATIONS AMENDMENT (FINANCIAL MARKET SUPERVISION) ACT 2010 (NO. 26, 2010)"
"caa2010283/","CORPORATIONS (FEES) AMENDMENT ACT 2010 (NO. 27, 2010)"
"cawcha2010551/","CRIMES AMENDMENT (WORKING WITH CHILDREN--CRIMINAL HISTORY) ACT 2010 (NO. 28, 2010)"
"hlaanpa2010599/","HEALTH LEGISLATION AMENDMENT (MIDWIVES AND NURSE PRACTITIONERS) ACT 2010 (NO. 29, 2010)"
