"url","name"
"anaaa1988364/","AUSTRALIAN NATIONAL AIRLINES AMENDMENT ACT 1988 NO. 1, 1988"
"claaa1988274/","COMMONWEALTH LEGAL AID AMENDMENT ACT 1988 NO. 2, 1988"
"csa1988170/","CHILD SUPPORT ACT 1988 NO. 3, 1988"
"ea1988149/","EXTRADITION ACT 1988 NO. 4, 1988"
"eacpa1988504/","EXTRADITION (REPEAL AND CONSEQUENTIAL PROVISIONS) ACT 1988 NO. 5, 1988"
"aatpca1988500/","AUSTRALIAN AIRLINES (CONVERSION TO PUBLIC COMPANY) ACT 1988 NO. 6, 1988"
"claa1988356/","CONSERVATION LEGISLATION AMENDMENT ACT 1988 NO. 7, 1988"
"fcoajaeopa1988688/","FAMILY COURT OF AUSTRALIA (ADDITIONAL JURISDICTION AND EXERCISE OF POWERS) ACT 1988 NO. 8, 1988"
"ppa1988259/","PARLIAMENTARY PRECINCTS ACT 1988 NO. 9, 1988"
"nnaa1988604/","NUCLEAR NON-PROLIFERATION (SAFEGUARDS) (CONSEQUENTIAL AMENDMENTS ACT) 1988 NO. 10, 1988"
"tlaa1988248/","TAXATION LAWS AMENDMENT ACT 1988 NO. 11, 1988"
"itbutra1988609/","INCOME TAX (OFFSHORE BANKING UNITS) (WITHHOLDING TAX RECOUPMENT) ACT 1988 NO. 12, 1988"
"ssaveitaa1988723/","SOCIAL SECURITY AND VETERANS' ENTITLEMENTS (MAINTENANCE INCOME TEST) AMENDMENT ACT 1988 NO. 13, 1988"
"tcafdaa1988566/","TEXTILES, CLOTHING AND FOOTWEAR DEVELOPMENT AUTHORITY ACT 1988 NO. 14 OF 1988"
"dacpaa1988416/","DIPLOMATIC AND CONSULAR PRIVILEGES AMENDMENT ACT 1988 NO. 15, 1988"
"lcla1988189/","LAYING CHICKEN LEVY ACT 1988 NO. 16, 1988"
"lclca1988287/","LAYING CHICKEN LEVY COLLECTION ACT 1988 NO. 17, 1988"
"dpl1aa1988315/","DAIRY PRODUCE LEVY (NO. 1) AMENDMENT ACT 1988 NO. 18, 1988"
"mosaa1988297/","MINISTERS OF STATE AMENDMENT ACT 1988 NO. 19, 1988"
"tpaa1988229/","TRADE PRACTICES AMENDMENT ACT 1988 NO. 20 OF 1988"
"ctsaa1988364/","COMMONWEALTH TEACHING SERVICE AMENDMENT ACT 1988 NO. 21, 1988"
"cblaa1988403/","COMMONWEALTH BORROWING LEVY AMENDMENT ACT 1988 NO. 22, 1988"
"ibfradia1988648/","INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (SHARE INCREASE) ACT 1988 NO. 23, 1988"
"ctcedaa1988613/","CUSTOMS TARIFF (URANIUM CONCENTRATE EXPORT DUTY) AMENDMENT ACT 1988 NO. 24, 1988"
"eiccaa1988459/","EXPORT INSPECTION CHARGES COLLECTION AMENDMENT ACT 1988 NO. 25, 1988"
"eicaa1988417/","EXPORT INSPECTION (SERVICE CHARGE) AMENDMENT ACT 1988 NO. 26, 1988"
"niaa1988238/","NORFOLK ISLAND AMENDMENT ACT 1988 NO. 27, 1988"
"baslaa1988412/","BOUNTY AND SUBSIDY LEGISLATION AMENDMENT ACT 1988 NO. 28, 1988"
"etaa1988214/","EXCISE TARIFF AMENDMENT ACT 1988 NO. 29, 1988"
"hecaa1988291/","HONEY EXPORT CHARGE AMENDMENT ACT 1988 NO. 30, 1988"
"hl1aa1988250/","HONEY LEVY (NO. 1) AMENDMENT ACT 1988 NO. 31, 1988"
"hl2aa1988250/","HONEY LEVY (NO. 2) AMENDMENT ACT 1988 NO. 32, 1988"
"hma1988172/","HONEY MARKETING ACT 1988 NO. 33, 1988"
"aa1988115/","ADMIRALTY ACT 1988 NO. 34, 1988"
"salaa1988409/","STUDENT ASSISTANCE LEGISLATION AMENDMENT ACT 1988 NO. 35, 1988"
"claa1988372/","COMMUNICATIONS LEGISLATION AMENDEMENT ACT 1988 NO. 36, 1988"
"ada2198788n371988494/","APPROPRIATION (PARLIAMENTARY DEPARTMENTS) ACT (NO. 2) 1987-88 NO. 37, 1988"
"slpa1988434/","STATUTE LAW (MISCELLANEOUS PROVISIONS) ACT 1988 NO. 38 OF 1988"
"irtaa1988388/","INTERSTATE ROAD TRANSPORT AMENDMENT ACT 1988 NO. 39, 1988"
"irtcaa1988424/","INTERSTATE ROAD TRANSPORT CHARGE AMENDMENT ACT 1988 NO. 40, 1988"
"aa3198788n411988230/","APPROPRIATION ACT (NO. 3) 1987-88 NO. 41, 1988"
"aa4198788n421988230/","APPROPRIATION ACT (NO. 4) 1987-88 NO. 42, 1988"
"sa1198889n431988178/","SUPPLY ACT (NO. 1) 1988-89 NO. 43, 1988"
"sa2198889n441988178/","SUPPLY ACT (NO. 2) 1988-89 NO. 44, 1988"
"sda198889n451988415/","SUPPLY (PARLIAMENTARY DEPARTMENTS) ACT 1988-89 NO. 45, 1988"
"nhaa1988227/","NATIONAL HEALTH AMENDMENT ACT 1988 NO. 46, 1988"
"dtaa1988242/","DEPARTURE TAX AMENDMENT ACT 1988 NO. 47, 1988"
